Campaign_ID,Campaign_Type,Target_Audience,Duration,Channel_Used,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Language,Engagement_Score,Customer_Segment,Date,Company_Name,Profit,Profit_Flag,Calculated_ROI,Channel_Google,Channel_WhatsApp,Channel_YouTube,Channel_Email,Channel_Instagram,Channel_Facebook
PU-CMP-1033,Social Media,College Students,20.0,"Google, WhatsApp, Email",91199.0,11459.0,4334.0,1929.0,781245.0,64.27,5.3,Hindi,19.43,Premium Shoppers,2025-02-25,Purplle,781180.73,Profit,12154.671386338883,1,1,0,1,0,0
PU-CMP-1034,Paid Ads,Youth,21.0,Google,64792.0,6275.0,3145.0,1291.0,290475.0,110.04,1.04,Bengali,16.53,Working Women,2025-06-05,Purplle,290364.96,Profit,2638.721919302072,1,0,0,0,0,0
PU-CMP-1035,Social Media,Working Women,10.0,"YouTube, WhatsApp",68413.0,1605.0,454.0,197.0,80770.0,498.22,-0.18,Hindi,3.3,Tier 2 City Customers,2025-01-21,Purplle,80271.78,Profit,161.11713700774757,0,1,1,0,0,0
PU-CMP-1036,Paid Ads,Youth,17.0,"Instagram, Google, WhatsApp",85935.0,4869.0,2271.0,1675.0,576200.0,59.98,4.74,Bengali,10.26,Tier 2 City Customers,2025-03-14,Purplle,576140.02,Profit,9605.535511837279,1,1,0,0,1,0
,Influencer,Tier 2 City Customers,11.0,YouTube,32147.0,2331.0,1873.1419065802158,707.0,197960.0,419.48,-0.33,English,12.82,Premium Shoppers,2025-01-08,Purplle,197540.52,Profit,470.9176122818728,0,0,1,0,0,0
PU-CMP-1038,Email,College Students,7.0,"YouTube, Email",87850.0,8924.0,4518.0,3039.0,1157859.0,41.98,8.07,Hindi,18.76,Tier 2 City Customers,,Purplle,1157817.02,Profit,27580.205335874227,0,0,1,1,0,0
PU-CMP-1039,Email,Youth,21.0,Email,39169.0,4796.0,1239.0,937.0,345753.0,102.89,2.59,English,17.8,Working Women,2025-02-18,Purplle,345650.11,Profit,3359.414034405676,0,0,0,1,0,0
PU-CMP-1040,Paid Ads,Tier 2 City Customers,6.0,Email,97355.0,8604.0,4706.0,1828.0,1349064.0,80.28,8.19,English,15.55,Tier 2 City Customers,2025-01-02,Purplle,1348983.72,Profit,16803.484304932736,0,0,0,1,0,0
PU-CMP-1041,Social Media,Premium Shoppers,21.0,Instagram,61112.0,1439.0,776.0,253.0,198352.0,1011.6,,Bengali,4.04,Youth,2024-12-17,Purplle,197340.4,Profit,195.07750098853302,0,0,0,0,1,0
PU-CMP-1042,Influencer,Working Women,18.0,"YouTube, Instagram, WhatsApp",44298.0,2931.0,1584.0,795.0,425325.0,154.43,2.46,Bengali,11.99,Youth,2025-04-14,Purplle,425170.57,Profit,2753.160461050314,0,1,1,0,1,0
PU-CMP-1043,Paid Ads,Premium Shoppers,27.0,"WhatsApp, Instagram",72161.0,4682.958972806237,1200.0,1027.354323859231,150348.0,150.7,0.78,Bengali,9.71,Working Women,2024-10-01,Purplle,150197.3,Profit,996.6642335766423,0,1,0,0,1,0
PU-CMP-1044,Influencer,Youth,28.0,Email,83463.0,8430.0,1873.1419065802158,2268.0,1086372.0,86.21,4.56,Hindi,17.64,Tier 2 City Customers,2024-12-09,Purplle,1086285.79,Profit,12600.461547384295,0,0,0,1,0,0
PU-CMP-1045,Social Media,Youth,15.0,"WhatsApp, Instagram, Google",34994.0,1718.0,433.0,186.0,71982.0,1131.5,-0.66,Bengali,6.68,Working Women,2025-03-25,Purplle,70850.5,Profit,62.61643835616438,1,1,0,0,1,0
PU-CMP-1046,Paid Ads,Premium Shoppers,12.0,"WhatsApp, Instagram, Email",25648.0,1132.0,665.0,258.0,125646.0,805.74,-0.4,Bengali,8.01,College Students,2024-07-07,Purplle,124840.26,Profit,154.93864025616202,0,1,0,1,1,0
PU-CMP-1047,Email,Working Women,29.0,Instagram,74907.0,8306.0,1960.0,1449.0,1012851.0,129.15,4.41,English,15.64,Premium Shoppers,2024-11-25,Purplle,1012721.85,Profit,7841.4390243902435,0,0,0,0,1,0
PU-CMP-1048,Social Media,Youth,10.0,Google,51926.0,7722.0,3636.0,2858.0,908844.0,32.31,8.84,Hindi,27.38,Premium Shoppers,,Purplle,908811.69,Profit,28127.876508820795,1,0,0,0,0,0
PU-CMP-1049,Influencer,Youth,19.0,Email,87914.0,4740.0,1456.0,491.0,288217.0,143.56,3.09,Tamil,7.61,Tier 2 City Customers,2025-03-19,Purplle,288073.44,Profit,2006.6414042908889,0,0,0,1,0,0
PU-CMP-1050,Paid Ads,Premium Shoppers,23.0,"Facebook, YouTube, WhatsApp",16115.0,2081.0,633.0,370.0,145410.0,557.43,-0.29,Hindi,19.14,Youth,2025-01-17,Purplle,144852.57,Profit,259.8578655615952,0,1,1,0,0,1
PU-CMP-1051,Paid Ads,Premium Shoppers,17.0,Instagram,35013.0,2589.0,1332.0,821.0,288992.0,232.68,0.51,Hindi,13.54,Tier 2 City Customers,2024-10-23,Purplle,288759.32,Profit,1241.0147842530514,0,0,0,0,1,0
PU-CMP-1052,Email,Tier 2 City Customers,8.0,"YouTube, Email",35756.0,923.0,428.0,129.0,78303.0,1202.12,,Tamil,4.14,College Students,2025-04-21,Purplle,77100.88,Profit,64.13742388447078,0,0,1,1,0,0
PU-CMP-1053,Social Media,College Students,26.0,Email,56658.0,4696.0,1323.0,1038.0,630066.0,288.61,1.1,English,12.46,Tier 2 City Customers,2024-12-12,Purplle,629777.39,Profit,2182.1052285090605,0,0,0,1,0,0
,Influencer,Tier 2 City Customers,14.0,YouTube,98558.0,9074.0,4934.0,3548.0,709600.0,66.49,2.01,Tamil,17.81,Working Women,,Purplle,709533.51,Profit,10671.281546097158,0,0,1,0,0,0
PU-CMP-1055,SEO,Premium Shoppers,11.0,Email,57695.0,7562.0,4353.0,2705.0,1723085.0,66.81,8.53,Hindi,25.34,Youth,2025-03-31,Purplle,1723018.19,Profit,25789.824726837298,0,0,0,1,0,0
PU-CMP-1056,Paid Ads,Working Women,12.0,"WhatsApp, Email",98618.0,3516.0,974.0,426.0,100536.0,186.27,0.27,Tamil,4.98,College Students,2025-02-09,Purplle,100349.73,Profit,538.7326461588017,0,1,0,1,0,0
PU-CMP-1057,Paid Ads,Working Women,20.0,Google,81752.0,11413.0,5759.0,1027.354323859231,647185.0,51.6,2.97,Bengali,24.87,Working Women,,Purplle,647133.4,Profit,12541.344961240311,1,0,0,0,0,0
PU-CMP-1058,Paid Ads,College Students,23.0,Email,89833.0,7986.0,3719.0,2557.0,1173663.0,40.52,10.33,Tamil,15.88,College Students,2024-10-31,Purplle,1173622.48,Profit,28964.029615004933,0,0,0,1,0,0
PU-CMP-1059,Influencer,College Students,13.0,Google,95090.0,14025.0,7816.0,3563.0,1026144.0,35.69,7.07,Hindi,26.72,Premium Shoppers,2025-05-18,Purplle,1026108.31,Profit,28750.583076492017,1,0,0,0,0,0
PU-CMP-1060,Influencer,Working Women,25.0,"Facebook, Email, Instagram",14318.0,876.0,475.0,284.0,162732.0,583.02,-0.02,English,11.42,Working Women,2024-12-06,Purplle,162148.98,Profit,278.1190696717094,0,0,0,1,1,1
PU-CMP-1061,Email,Premium Shoppers,17.48727906492129,Facebook,13361.0,1489.0,773.0,400.0,231200.0,295.7,0.95,English,19.92,College Students,2025-02-04,Purplle,230904.3,Profit,780.8735204599255,0,0,0,0,0,1
PU-CMP-1062,Paid Ads,Working Women,17.48727906492129,"Email, WhatsApp, Facebook",92762.0,12450.0,2537.0,1044.0,510516.0,377.98697920805193,4.6,English,17.28,Working Women,2025-04-18,Purplle,510138.0130207919,Profit,1349.617952686146,0,1,0,1,0,1
PU-CMP-1063,SEO,Tier 2 City Customers,30.0,Facebook,90435.0,8729.0,2193.0,1482.0,823992.0,62.24,7.93,Tamil,13.72,Premium Shoppers,2024-12-09,Purplle,823929.76,Profit,13237.946015424164,0,0,0,0,0,1
PU-CMP-1064,Influencer,Working Women,28.0,Email,74666.0,2791.0,1227.0,512.0,215552.0,307.4,0.37,Bengali,6.07,Working Women,2024-09-15,Purplle,215244.6,Profit,700.2101496421601,0,0,0,1,0,0
PU-CMP-1065,Influencer,Tier 2 City Customers,6.0,"Email, Instagram, Facebook",25497.0,3380.0,1873.1419065802158,863.0,592018.0,131.34,4.22,Tamil,24.14,Working Women,2024-08-31,Purplle,591886.66,Profit,4506.522460788792,0,0,0,1,1,1
PU-CMP-1066,Influencer,College Students,25.0,"Facebook, WhatsApp",86467.0,9219.0,3842.0,1503.0,967932.0,165.9,2.88,Bengali,16.84,Youth,2025-05-16,Purplle,967766.1,Profit,5833.430379746835,0,1,0,0,0,1
PU-CMP-1067,Email,Premium Shoppers,16.0,Google,73621.0,8931.0,4111.0,1581.0,1226856.0,41.77,17.58,Tamil,19.86,College Students,2025-03-26,Purplle,1226814.23,Profit,29370.702178597076,1,0,0,0,0,0
PU-CMP-1068,Influencer,College Students,29.0,YouTube,89585.0,10875.0,4965.0,2890.0,1208020.0,33.98,11.3,English,20.91,Working Women,2025-05-23,Purplle,1207986.02,Profit,35549.91230135374,0,0,1,0,0,0
PU-CMP-1069,Social Media,College Students,16.0,"Google, Facebook",92176.0,10893.0,2521.0,1503.0,1152801.0,83.15,8.22,Bengali,16.18,Tier 2 City Customers,2025-04-03,Purplle,1152717.85,Profit,13863.113048707155,1,0,0,0,0,1
PU-CMP-1070,Social Media,Tier 2 City Customers,24.0,"Facebook, Google, Instagram",31413.0,1517.0,603.0,481.0,191919.0,377.98697920805193,0.78,Hindi,8.28,Premium Shoppers,2025-05-25,Purplle,191541.01302079196,Profit,506.7397120982937,1,0,0,0,1,1
PU-CMP-1071,Social Media,College Students,5.0,"Facebook, Email, Instagram",88529.0,11797.0,6031.0,3719.0,1056196.0,75.14,2.78,Tamil,24.34,Working Women,2025-05-20,Purplle,1056120.86,Profit,14055.374767101412,0,0,0,1,1,1
PU-CMP-1072,Influencer,College Students,7.0,"Facebook, Instagram, WhatsApp",15961.0,1472.0,548.0,295.0,151630.0,874.31,,Hindi,14.5,Youth,2025-01-16,Purplle,150755.69,Profit,172.42818908625088,0,1,0,0,1,1
PU-CMP-1073,Influencer,Working Women,19.0,"Email, WhatsApp, YouTube",14490.0,1816.0,679.0,424.0,278992.0,258.45,1.55,English,20.14,Youth,2025-03-02,Purplle,278733.55,Profit,1078.4815244728188,0,1,1,1,0,0
PU-CMP-1074,Email,Working Women,9.0,Instagram,35504.0,5311.0,1873.1419065802158,1027.354323859231,549759.0,160.87,2.46,Hindi,23.57,Working Women,2024-11-17,Purplle,549598.13,Profit,3416.411574563312,0,0,0,0,1,0
PU-CMP-1075,Influencer,College Students,8.0,"Email, Instagram",18176.0,1078.0,446.0,198.0,101574.0,1463.11,-0.65,Tamil,9.47,Premium Shoppers,2024-08-10,Purplle,100110.89,Profit,68.42335162769717,0,0,0,1,1,0
PU-CMP-1076,Influencer,Premium Shoppers,28.0,Email,64849.0,4682.958972806237,1409.0,965.0,501800.0,114.46,3.54,Bengali,9.38,Youth,2025-03-19,Purplle,501685.54,Profit,4383.064301939542,0,0,0,1,0,0
PU-CMP-1077,Email,Working Women,29.0,Instagram,57933.0,7825.0,2140.0,1517.0,763051.0,377.98697920805193,2.87,Bengali,19.82,Youth,2024-12-23,Purplle,762673.0130207919,Profit,2017.722977174303,0,0,0,0,1,0
PU-CMP-1078,Influencer,Tier 2 City Customers,28.0,"Google, YouTube",11117.0,409.0,192.0,75.0,15375.0,3256.87,-0.94,English,6.08,College Students,2024-12-01,Purplle,12118.130000000001,Profit,3.720790206548005,1,0,1,0,0,0
PU-CMP-1079,SEO,College Students,30.0,"Facebook, YouTube",56612.0,5099.0,2739.0,1933.0,0.0,54.03,10.07,Bengali,17.26,Youth,2025-03-08,Purplle,-54.03,Loss,-1.0,0,0,1,0,0,1
PU-CMP-1080,Email,Tier 2 City Customers,16.0,Facebook,66235.0,7769.0,1638.0,1143.0,0.0,128.37,2.11,Hindi,15.93,Premium Shoppers,2024-07-24,Purplle,-128.37,Loss,-1.0,0,0,0,0,0,1
PU-CMP-1081,Email,Working Women,29.0,Instagram,19603.0,1001.0,437.0,308.0,237776.0,370.69,1.08,English,13.75685721300021,College Students,2024-11-28,Purplle,237405.31,Profit,640.4416358682457,0,0,0,0,1,0
PU-CMP-1082,Paid Ads,Premium Shoppers,5.0,YouTube,47865.0,6222.0,2568.0,1875.0,1455000.0,53.3,13.56,Tamil,22.28,Working Women,2024-12-04,Purplle,1454946.7,Profit,27297.311444652907,0,0,1,0,0,0
PU-CMP-1083,SEO,Working Women,22.0,"YouTube, Email, Instagram",10711.0,275.0,143.0,71.0,55238.0,377.98697920805193,-0.37,Hindi,4.57,Working Women,2024-08-01,Purplle,54860.01302079195,Profit,145.13730905687058,0,0,1,1,1,0
PU-CMP-1084,Social Media,College Students,13.0,"Google, WhatsApp",60799.0,8236.0,4069.0,2177.0,1600095.0,42.1,16.46,Bengali,23.82,Working Women,2025-02-08,Purplle,1600052.9,Profit,38006.007125890734,1,1,0,0,0,0
PU-CMP-1085,Social Media,College Students,27.0,Instagram,46361.0,6128.0,1534.0,1213.0,485200.0,124.02,2.23,Hindi,19.14,College Students,2024-07-28,Purplle,485075.98,Profit,3911.2722141590066,0,0,0,0,1,0
PU-CMP-1086,Social Media,Youth,6.0,"Instagram, WhatsApp",77352.0,7536.0,3938.0,2456.0,1856736.0,91.82,7.23,Bengali,18.01,Premium Shoppers,2024-08-14,Purplle,1856644.18,Profit,20220.476802439556,0,1,0,0,1,0
PU-CMP-1087,Social Media,Working Women,9.0,"Facebook, YouTube, Instagram",76300.0,5125.0,2635.0,2050.0,1309950.0,377.98697920805193,10.07,Hindi,12.86,College Students,,Purplle,1309572.013020792,Profit,3464.59556825098,0,0,1,0,1,1
PU-CMP-1088,Social Media,Youth,30.0,Facebook,49810.0,3141.0,1793.0,1063.0,413507.0,171.61,1.27,Bengali,12.04,Tier 2 City Customers,,Purplle,413335.39,Profit,2408.574034147194,0,0,0,0,0,1
PU-CMP-1089,Social Media,Working Women,16.0,"YouTube, Email, Facebook",41428.0,6180.0,3302.0,1710.0,778050.0,83.93,4.42,Bengali,27.02,Premium Shoppers,2025-05-13,Purplle,777966.07,Profit,9269.225187656379,0,0,1,1,0,1
PU-CMP-1090,Email,Youth,17.0,Email,58104.0,5568.0,2002.0,891.0,634392.0,199.54,2.57,Tamil,14.56,Youth,2025-04-28,Purplle,634192.46,Profit,3178.2723263506064,0,0,0,1,0,0
PU-CMP-1091,Paid Ads,Working Women,18.0,"Google, WhatsApp",65197.0,4313.0,2282.0,1308.0,987540.0,205.66,2.67,Hindi,12.12,Working Women,2025-01-29,Purplle,987334.34,Profit,4800.808810658368,1,1,0,0,0,0
PU-CMP-1092,Paid Ads,Tier 2 City Customers,27.0,"Instagram, YouTube",77879.0,11026.0,5914.0,4544.0,1867584.0,17.46,22.53,Hindi,27.59,Premium Shoppers,,Purplle,1867566.54,Profit,106962.5738831615,0,0,1,0,1,0
PU-CMP-1093,Influencer,Working Women,19.0,Email,91357.0,4662.0,2240.0,937.0,707435.0,124.8,5.05,Bengali,8.58,Working Women,2024-07-08,Purplle,707310.2,Profit,5667.54967948718,0,0,0,1,0,0
PU-CMP-1094,Social Media,Youth,26.0,YouTube,14819.0,2079.0,981.0,551.0,303601.0,413.16,0.33,Hindi,24.37,Tier 2 City Customers,2025-03-19,Purplle,303187.84,Profit,733.8267015199923,0,0,1,0,0,0
PU-CMP-1095,Paid Ads,Premium Shoppers,18.0,Instagram,62011.0,2291.0,1207.0,452.0,234588.0,229.67,1.26,Tamil,6.37,Working Women,2024-10-03,Purplle,234358.33,Profit,1020.4133321722471,0,0,0,0,1,0
PU-CMP-1096,Paid Ads,Working Women,30.0,"Email, YouTube, Google",23188.0,1029.0,223.0,177.0,115050.0,755.61,-0.14,Bengali,6.16,Premium Shoppers,2025-03-07,Purplle,114294.39,Profit,151.2610870687259,1,0,1,1,0,0
PU-CMP-1097,Email,Tier 2 City Customers,8.0,"Email, WhatsApp, Instagram",49700.0,6869.0,3985.0,2952.0,1676736.0,43.75,11.98,Bengali,27.78,Premium Shoppers,2025-05-12,Purplle,1676692.25,Profit,38324.39428571428,0,1,0,1,1,0
PU-CMP-1098,Social Media,Premium Shoppers,15.0,"Google, Email",83421.0,11556.0,6733.0,4163.0,1019935.0,68.6,2.57,Tamil,26.91,Working Women,2024-08-07,Purplle,1019866.4,Profit,14866.857142857145,1,0,0,1,0,0
PU-CMP-1099,Influencer,Tier 2 City Customers,21.0,Google,82643.0,3455.0,1444.0,1069.0,363460.0,202.58,0.68,Bengali,7.22,Working Women,2025-03-16,Purplle,363257.42,Profit,1793.1553953993482,1,0,0,0,0,0
PU-CMP-1100,Social Media,College Students,28.0,Facebook,61720.0,2805.0,821.0,540.0,130140.0,467.9,-0.48,English,6.75,Premium Shoppers,2024-07-07,Purplle,129672.1,Profit,277.1363539217782,0,0,0,0,0,1
PU-CMP-1101,Influencer,College Students,23.0,Email,19804.0,671.0,156.0,98.0,51842.0,2685.82,-0.8,Bengali,4.67,Youth,2024-12-25,Purplle,49156.18,Profit,18.302112576419862,0,0,0,1,0,0
PU-CMP-1102,Paid Ads,Premium Shoppers,9.0,"WhatsApp, Facebook",94521.0,13670.0,3677.0,2498.0,1016686.0,94.97,3.29,Tamil,21.0,College Students,2024-07-22,Purplle,1016591.03,Profit,10704.338527956197,0,1,0,0,0,1
PU-CMP-1103,SEO,Tier 2 City Customers,8.0,"Facebook, WhatsApp",90003.0,3424.0,1141.0,849.0,396483.0,96.99,3.81,Bengali,6.02,Premium Shoppers,2024-11-02,Purplle,396386.01,Profit,4086.8750386637803,0,1,0,0,0,1
PU-CMP-1104,SEO,College Students,17.48727906492129,Facebook,95244.0,3271.0,1159.0,498.0,279378.0,468.28,0.2,English,5.17,Youth,2024-09-07,Purplle,278909.72,Profit,595.6045955411292,0,0,0,0,0,1
PU-CMP-1105,Social Media,Youth,15.0,WhatsApp,89442.0,4305.0,2386.0,1402.0,992616.0,153.23,,Bengali,9.05,Tier 2 City Customers,2025-06-04,Purplle,992462.77,Profit,6476.948182470796,0,1,0,0,0,0
PU-CMP-1106,Paid Ads,Tier 2 City Customers,12.0,"WhatsApp, Email",53453.0,5750.0,3079.0,1474.0,1090760.0,164.82,3.49,English,19.27,Premium Shoppers,2024-08-12,Purplle,1090595.18,Profit,6616.886178861789,0,1,0,1,0,0
,Email,Tier 2 City Customers,28.0,Email,48815.0,2226.0,666.0,294.0,177870.0,486.78,0.24,Bengali,6.53,Premium Shoppers,2025-04-11,Purplle,177383.22,Profit,364.40120793787753,0,0,0,1,0,0
PU-CMP-1108,Influencer,Tier 2 City Customers,24.0,Google,57680.0,5108.0,1630.0,1073.0,402375.0,169.28,,Bengali,13.54,Youth,2024-12-14,Purplle,402205.72,Profit,2375.9789697542533,1,0,0,0,0,0
PU-CMP-1109,SEO,Tier 2 City Customers,6.0,"WhatsApp, Facebook",17550.0,2125.0,699.0,413.0,114401.0,526.05,-0.47,Tamil,18.44,College Students,2025-01-26,Purplle,113874.95,Profit,216.47172322022624,0,1,0,0,0,1
